bboxes,filepath,height,width
"[{'class': 'Green', 'x1': 988, 'x2': 1007, 'y1': 261, 'y2': 215}, {'class': 'Green', 'x1': 808, 'x2': 819, 'y1': 294, 'y2': 267}, {'class': 'Green', 'x1': 664, 'x2': 675, 'y1': 237, 'y2': 208}, {'class': 'Green', 'x1': 587, 'x2': 598, 'y1': 221, 'y2': 196}, {'class': 'RedLeft', 'x1': 492, 'x2': 503, 'y1': 218, 'y2': 191}, {'class': 'RedLeft', 'x1': 129, 'x2': 141, 'y1': 295, 'y2': 268}]",40510.png,720,1280
"[{'class': 'Green', 'x1': 700, 'x2': 726, 'y1': 138, 'y2': 83}, {'class': 'Green', 'x1': 539, 'x2': 563, 'y1': 111, 'y2': 54}, {'class': 'RedLeft', 'x1': 344, 'x2': 368, 'y1': 104, 'y2': 50}, {'class': 'Green', 'x1': 1001, 'x2': 1025, 'y1': 257, 'y2': 202}]",40578.png,720,1280
"[{'class': 'Yellow', 'x1': 779, 'x2': 788, 'y1': 283, 'y2': 272}, {'class': 'Green', 'x1': 823, 'x2': 829, 'y1': 289, 'y2': 277}, {'class': 'Green', 'x1': 860, 'x2': 870, 'y1': 294, 'y2': 281}, {'class': 'off', 'x1': 693, 'x2': 700, 'y1': 278, 'y2': 266}]",40648.png,720,1280
"[{'class': 'Yellow', 'x1': 578, 'x2': 586, 'y1': 316, 'y2': 303}, {'class': 'Green', 'x1': 792, 'x2': 798, 'y1': 277, 'y2': 264}, {'class': 'Red', 'x1': 739, 'x2': 745, 'y1': 276, 'y2': 263}, {'class': 'Green', 'x1': 840, 'x2': 848, 'y1': 283, 'y2': 269}]",40718.png,720,1280
"[{'class': 'Red', 'x1': 661, 'x2': 667, 'y1': 262, 'y2': 248}, {'class': 'Green', 'x1': 732, 'x2': 739, 'y1': 266, 'y2': 248}, {'class': 'Green', 'x1': 795, 'x2': 803, 'y1': 274, 'y2': 257}, {'class': 'Green', 'x1': 885, 'x2': 893, 'y1': 307, 'y2': 292}, {'class': 'RedLeft', 'x1': 451, 'x2': 460, 'y1': 317, 'y2': 299}]",40786.png,720,1280
"[{'class': 'RedLeft', 'x1': 546, 'x2': 558, 'y1': 226, 'y2': 200}, {'class': 'Green', 'x1': 653, 'x2': 665, 'y1': 230, 'y2': 203}, {'class': 'Green', 'x1': 751, 'x2': 761, 'y1': 240, 'y2': 215}, {'class': 'Green', 'x1': 887, 'x2': 898, 'y1': 294, 'y2': 267}, {'class': 'RedLeft', 'x1': 240, 'x2': 253, 'y1': 307, 'y2': 282}]",40856.png,720,1280
"[{'class': 'Green', 'x1': 754, 'x2': 778, 'y1': 147, 'y2': 91}, {'class': 'Green', 'x1': 551, 'x2': 575, 'y1': 127, 'y2': 72}, {'class': 'RedLeft', 'x1': 332, 'x2': 354, 'y1': 129, 'y2': 76}, {'class': 'Green', 'x1': 1034, 'x2': 1057, 'y1': 251, 'y2': 197}]",40926.png,720,1280
"[{'class': 'Green', 'x1': 763, 'x2': 773, 'y1': 293, 'y2': 277}, {'class': 'Green', 'x1': 803, 'x2': 810, 'y1': 292, 'y2': 279}, {'class': 'Green', 'x1': 872, 'x2': 880, 'y1': 316, 'y2': 308}]",40996.png,720,1280
"[{'class': 'Red', 'x1': 647, 'x2': 653, 'y1': 319, 'y2': 306}, {'class': 'Green', 'x1': 840, 'x2': 846, 'y1': 312, 'y2': 296}, {'class': 'Green', 'x1': 705, 'x2': 711, 'y1': 286, 'y2': 271}, {'class': 'Green', 'x1': 754, 'x2': 760, 'y1': 288, 'y2': 272}]",41064.png,720,1280
"[{'class': 'Red', 'x1': 577, 'x2': 583, 'y1': 305, 'y2': 287}, {'class': 'Green', 'x1': 875, 'x2': 885, 'y1': 292, 'y2': 281}, {'class': 'Green', 'x1': 723, 'x2': 733, 'y1': 263, 'y2': 241}, {'class': 'Green', 'x1': 658, 'x2': 666, 'y1': 258, 'y2': 237}, {'class': 'Green', 'x1': 843, 'x2': 851, 'y1': 306, 'y2': 286}]",41134.png,720,1280
"[{'class': 'off', 'x1': 93, 'x2': 122, 'y1': 192, 'y2': 120}, {'class': 'RedLeft', 'x1': 507, 'x2': 520, 'y1': 282, 'y2': 254}, {'class': 'Green', 'x1': 638, 'x2': 655, 'y1': 208, 'y2': 176}, {'class': 'Green', 'x1': 744, 'x2': 759, 'y1': 217, 'y2': 185}, {'class': 'Green', 'x1': 931, 'x2': 946, 'y1': 289, 'y2': 261}, {'class': 'Green', 'x1': 1137, 'x2': 1161, 'y1': 234, 'y2': 189}]",41204.png,720,1280
"[{'class': 'Green', 'x1': 844, 'x2': 877, 'y1': 41, 'y2': -1}, {'class': 'RedLeft', 'x1': 251, 'x2': 284, 'y1': 209, 'y2': 137}]",41274.png,720,1280
"[{'class': 'Yellow', 'x1': 571, 'x2': 579, 'y1': 255, 'y2': 233}, {'class': 'Yellow', 'x1': 772, 'x2': 781, 'y1': 287, 'y2': 265}, {'class': 'off', 'x1': 436, 'x2': 446, 'y1': 273, 'y2': 255}]",42732.png,720,1280
"[{'class': 'Red', 'x1': 844, 'x2': 864, 'y1': 268, 'y2': 233}, {'class': 'Red', 'x1': 560, 'x2': 571, 'y1': 226, 'y2': 201}, {'class': 'off', 'x1': 388, 'x2': 397, 'y1': 248, 'y2': 226}, {'class': 'off', 'x1': 469, 'x2': 477, 'y1': 270, 'y2': 247}]",42802.png,720,1280
"[{'class': 'Red', 'x1': 967, 'x2': 990, 'y1': 236, 'y2': 188}, {'class': 'Red', 'x1': 545, 'x2': 562, 'y1': 198, 'y2': 162}, {'class': 'off', 'x1': 429, 'x2': 442, 'y1': 255, 'y2': 226}, {'class': 'off', 'x1': 325, 'x2': 337, 'y1': 227, 'y2': 197}]",42872.png,720,1280
"[{'class': 'off', 'x1': 404, 'x2': 419, 'y1': 251, 'y2': 215}, {'class': 'off', 'x1': 282, 'x2': 297, 'y1': 217, 'y2': 182}, {'class': 'Red', 'x1': 1101, 'x2': 1137, 'y1': 211, 'y2': 141}]",42940.png,720,1280
"[{'class': 'Red', 'x1': 842, 'x2': 861, 'y1': 275, 'y2': 237}, {'class': 'off', 'x1': 250, 'x2': 264, 'y1': 206, 'y2': 169}, {'class': 'off', 'x1': 383, 'x2': 398, 'y1': 242, 'y2': 205}]",43010.png,720,1280
"[{'class': 'off', 'x1': 362, 'x2': 378, 'y1': 249, 'y2': 207}, {'class': 'off', 'x1': 217, 'x2': 233, 'y1': 209, 'y2': 167}, {'class': 'Green', 'x1': 857, 'x2': 879, 'y1': 285, 'y2': 243}, {'class': 'Green', 'x1': 524, 'x2': 545, 'y1': 167, 'y2': 118}]",45540.png,720,1280
"[{'class': 'Green', 'x1': 919, 'x2': 948, 'y1': 261, 'y2': 206}, {'class': 'off', 'x1': 892, 'x2': 915, 'y1': 261, 'y2': 209}, {'class': 'Green', 'x1': 464, 'x2': 492, 'y1': 98, 'y2': 34}, {'class': 'off', 'x1': 248, 'x2': 272, 'y1': 213, 'y2': 160}, {'class': 'off', 'x1': 60, 'x2': 81, 'y1': 160, 'y2': 104}]",45608.png,720,1280
"[{'class': 'Yellow', 'x1': 538, 'x2': 543, 'y1': 330, 'y2': 326}, {'class': 'Yellow', 'x1': 572, 'x2': 577, 'y1': 320, 'y2': 316}, {'class': 'Green', 'x1': 647, 'x2': 652, 'y1': 305, 'y2': 296}]",46234.png,720,1280
"[{'class': 'Red', 'x1': 528, 'x2': 534, 'y1': 340, 'y2': 324}, {'class': 'Red', 'x1': 573, 'x2': 581, 'y1': 324, 'y2': 312}, {'class': 'off', 'x1': 630, 'x2': 635, 'y1': 299, 'y2': 289}, {'class': 'GreenStraight', 'x1': 664, 'x2': 668, 'y1': 301, 'y2': 288}]",46304.png,720,1280
"[{'class': 'Green', 'x1': 752, 'x2': 759, 'y1': 315, 'y2': 303}, {'class': 'GreenStraight', 'x1': 673, 'x2': 681, 'y1': 287, 'y2': 272}, {'class': 'Green', 'x1': 631, 'x2': 637, 'y1': 287, 'y2': 273}, {'class': 'Red', 'x1': 559, 'x2': 567, 'y1': 317, 'y2': 302}, {'class': 'Yellow', 'x1': 494, 'x2': 503, 'y1': 328, 'y2': 310}, {'class': 'off', 'x1': 389, 'x2': 400, 'y1': 273, 'y2': 251}]",46374.png,720,1280
"[{'class': 'Red', 'x1': 531, 'x2': 540, 'y1': 307, 'y2': 287}, {'class': 'Green', 'x1': 628, 'x2': 636, 'y1': 265, 'y2': 250}, {'class': 'Green', 'x1': 684, 'x2': 691, 'y1': 266, 'y2': 248}, {'class': 'Green', 'x1': 775, 'x2': 784, 'y1': 311, 'y2': 296}, {'class': 'Green', 'x1': 810, 'x2': 817, 'y1': 299, 'y2': 282}]",46442.png,720,1280
"[{'class': 'Green', 'x1': 1029, 'x2': 1042, 'y1': 264, 'y2': 225}, {'class': 'off', 'x1': 1180, 'x2': 1193, 'y1': 272, 'y2': 236}, {'class': 'Green', 'x1': 856, 'x2': 870, 'y1': 305, 'y2': 279}, {'class': 'Green', 'x1': 718, 'x2': 730, 'y1': 236, 'y2': 208}, {'class': 'Green', 'x1': 633, 'x2': 645, 'y1': 233, 'y2': 209}, {'class': 'RedLeft', 'x1': 481, 'x2': 494, 'y1': 292, 'y2': 265}, {'class': 'RedLeft', 'x1': 174, 'x2': 198, 'y1': 314, 'y2': 265}]",46512.png,720,1280
"[{'class': 'RedLeft', 'x1': 271, 'x2': 301, 'y1': 240, 'y2': 171}, {'class': 'Green', 'x1': 637, 'x2': 663, 'y1': 121, 'y2': 71}, {'class': 'Green', 'x1': 818, 'x2': 845, 'y1': 122, 'y2': 64}, {'class': 'Green', 'x1': 1109, 'x2': 1135, 'y1': 270, 'y2': 219}]",46582.png,720,1280
"[{'class': 'Red', 'x1': 627, 'x2': 631, 'y1': 321, 'y2': 315}]",46860.png,720,1280
"[{'class': 'Yellow', 'x1': 623, 'x2': 630, 'y1': 314, 'y2': 305}, {'class': 'Yellow', 'x1': 577, 'x2': 580, 'y1': 330, 'y2': 320}]",47206.png,720,1280
"[{'class': 'Yellow', 'x1': 629, 'x2': 636, 'y1': 311, 'y2': 301}, {'class': 'Green', 'x1': 575, 'x2': 582, 'y1': 328, 'y2': 312}, {'class': 'Red', 'x1': 675, 'x2': 682, 'y1': 323, 'y2': 317}, {'class': 'Yellow', 'x1': 685, 'x2': 690, 'y1': 320, 'y2': 315}]",47276.png,720,1280
"[{'class': 'Green', 'x1': 632, 'x2': 637, 'y1': 293, 'y2': 282}]",47554.png,720,1280
"[{'class': 'Green', 'x1': 635, 'x2': 641, 'y1': 288, 'y2': 275}, {'class': 'GreenLeft', 'x1': 500, 'x2': 507, 'y1': 331, 'y2': 314}, {'class': 'Green', 'x1': 730, 'x2': 735, 'y1': 325, 'y2': 314}, {'class': 'Green', 'x1': 766, 'x2': 772, 'y1': 312, 'y2': 306}]",47624.png,720,1280
"[{'class': 'Green', 'x1': 625, 'x2': 633, 'y1': 271, 'y2': 256}, {'class': 'Yellow', 'x1': 433, 'x2': 448, 'y1': 326, 'y2': 299}, {'class': 'off', 'x1': 436, 'x2': 446, 'y1': 294, 'y2': 271}, {'class': 'Yellow', 'x1': 542, 'x2': 550, 'y1': 305, 'y2': 290}, {'class': 'Green', 'x1': 743, 'x2': 754, 'y1': 313, 'y2': 295}]",47694.png,720,1280
"[{'class': 'Green', 'x1': 616, 'x2': 625, 'y1': 251, 'y2': 230}, {'class': 'Red', 'x1': 505, 'x2': 513, 'y1': 301, 'y2': 282}, {'class': 'Green', 'x1': 783, 'x2': 793, 'y1': 307, 'y2': 288}, {'class': 'Green', 'x1': 922, 'x2': 938, 'y1': 280, 'y2': 244}, {'class': 'RedLeft', 'x1': 291, 'x2': 309, 'y1': 327, 'y2': 288}]",47762.png,720,1280
"[{'class': 'Green', 'x1': 893, 'x2': 918, 'y1': 287, 'y2': 249}, {'class': 'Green', 'x1': 625, 'x2': 642, 'y1': 195, 'y2': 153}, {'class': 'off', 'x1': 441, 'x2': 459, 'y1': 277, 'y2': 242}]",47832.png,720,1280
"[{'class': 'RedLeft', 'x1': 147, 'x2': 184, 'y1': 185, 'y2': 93}]",47902.png,720,1280
"[{'class': 'off', 'x1': 593, 'x2': 597, 'y1': 323, 'y2': 315}, {'class': 'Yellow', 'x1': 627, 'x2': 631, 'y1': 321, 'y2': 312}, {'class': 'Green', 'x1': 821, 'x2': 837, 'y1': 289, 'y2': 251}]",48180.png,720,1280
"[{'class': 'Yellow', 'x1': 612, 'x2': 618, 'y1': 297, 'y2': 290}, {'class': 'Yellow', 'x1': 644, 'x2': 650, 'y1': 297, 'y2': 290}]",48596.png,720,1280
"[{'class': 'Yellow', 'x1': 568, 'x2': 576, 'y1': 286, 'y2': 278}, {'class': 'Yellow', 'x1': 604, 'x2': 613, 'y1': 286, 'y2': 278}]",48666.png,720,1280
"[{'class': 'off', 'x1': 448, 'x2': 453, 'y1': 298, 'y2': 285}, {'class': 'off', 'x1': 414, 'x2': 419, 'y1': 282, 'y2': 270}, {'class': 'Red', 'x1': 499, 'x2': 506, 'y1': 275, 'y2': 262}, {'class': 'Red', 'x1': 543, 'x2': 549, 'y1': 276, 'y2': 263}, {'class': 'Red', 'x1': 720, 'x2': 728, 'y1': 292, 'y2': 274}]",48736.png,720,1280
"[{'class': 'off', 'x1': 376, 'x2': 388, 'y1': 246, 'y2': 220}, {'class': 'off', 'x1': 407, 'x2': 415, 'y1': 283, 'y2': 271}, {'class': 'Red', 'x1': 502, 'x2': 511, 'y1': 274, 'y2': 259}, {'class': 'off', 'x1': 444, 'x2': 455, 'y1': 301, 'y2': 285}]",48804.png,720,1280
"[{'class': 'off', 'x1': 425, 'x2': 431, 'y1': 290, 'y2': 276}, {'class': 'off', 'x1': 465, 'x2': 471, 'y1': 309, 'y2': 294}]",49206.png,720,1280
"[{'class': 'off', 'x1': 960, 'x2': 967, 'y1': 308, 'y2': 292}, {'class': 'Red', 'x1': 1076, 'x2': 1084, 'y1': 279, 'y2': 263}, {'class': 'Red', 'x1': 1024, 'x2': 1031, 'y1': 283, 'y2': 265}]",49276.png,720,1280
"[{'class': 'Yellow', 'x1': 1031, 'x2': 1045, 'y1': 285, 'y2': 254}, {'class': 'Red', 'x1': 662, 'x2': 670, 'y1': 269, 'y2': 250}, {'class': 'Red', 'x1': 721, 'x2': 727, 'y1': 268, 'y2': 252}]",49346.png,720,1280
"[{'class': 'off', 'x1': 511, 'x2': 520, 'y1': 295, 'y2': 276}, {'class': 'Red', 'x1': 588, 'x2': 596, 'y1': 264, 'y2': 244}, {'class': 'Red', 'x1': 651, 'x2': 659, 'y1': 264, 'y2': 245}, {'class': 'Yellow', 'x1': 1027, 'x2': 1043, 'y1': 279, 'y2': 243}]",49414.png,720,1280
"[{'class': 'Red', 'x1': 1061, 'x2': 1082, 'y1': 268, 'y2': 224}, {'class': 'Red', 'x1': 637, 'x2': 647, 'y1': 260, 'y2': 234}, {'class': 'Red', 'x1': 572, 'x2': 580, 'y1': 255, 'y2': 233}, {'class': 'off', 'x1': 438, 'x2': 446, 'y1': 264, 'y2': 242}, {'class': 'off', 'x1': 491, 'x2': 499, 'y1': 288, 'y2': 267}]",49484.png,720,1280
"[{'class': 'Green', 'x1': 742, 'x2': 752, 'y1': 321, 'y2': 298}, {'class': 'Green', 'x1': 635, 'x2': 645, 'y1': 267, 'y2': 248}, {'class': 'Green', 'x1': 566, 'x2': 577, 'y1': 267, 'y2': 246}, {'class': 'off', 'x1': 429, 'x2': 437, 'y1': 274, 'y2': 254}, {'class': 'Green', 'x1': 1098, 'x2': 1112, 'y1': 273, 'y2': 236}, {'class': 'off', 'x1': 484, 'x2': 493, 'y1': 300, 'y2': 278}]",49972.png,720,1280
"[{'class': 'Green', 'x1': 605, 'x2': 616, 'y1': 257, 'y2': 230}, {'class': 'Green', 'x1': 680, 'x2': 692, 'y1': 257, 'y2': 229}, {'class': 'Green', 'x1': 803, 'x2': 815, 'y1': 316, 'y2': 292}, {'class': 'off', 'x1': 447, 'x2': 456, 'y1': 262, 'y2': 239}, {'class': 'off', 'x1': 509, 'x2': 520, 'y1': 292, 'y2': 267}]",50040.png,720,1280
"[{'class': 'Green', 'x1': 908, 'x2': 921, 'y1': 307, 'y2': 274}, {'class': 'Green', 'x1': 751, 'x2': 766, 'y1': 226, 'y2': 191}, {'class': 'Green', 'x1': 649, 'x2': 662, 'y1': 222, 'y2': 191}, {'class': 'off', 'x1': 442, 'x2': 455, 'y1': 232, 'y2': 202}, {'class': 'off', 'x1': 525, 'x2': 537, 'y1': 270, 'y2': 238}]",50110.png,720,1280
"[{'class': 'Green', 'x1': 1154, 'x2': 1181, 'y1': 276, 'y2': 221}, {'class': 'Green', 'x1': 897, 'x2': 920, 'y1': 135, 'y2': 79}, {'class': 'Green', 'x1': 723, 'x2': 746, 'y1': 130, 'y2': 70}, {'class': 'off', 'x1': 506, 'x2': 528, 'y1': 205, 'y2': 149}, {'class': 'off', 'x1': 361, 'x2': 386, 'y1': 142, 'y2': 82}]",50180.png,720,1280
"[{'class': 'Red', 'x1': 601, 'x2': 606, 'y1': 281, 'y2': 268}]",51430.png,720,1280
"[{'class': 'Yellow', 'x1': 593, 'x2': 601, 'y1': 290, 'y2': 270}]",51500.png,720,1280
"[{'class': 'Yellow', 'x1': 563, 'x2': 569, 'y1': 275, 'y2': 259}, {'class': 'Red', 'x1': 492, 'x2': 499, 'y1': 274, 'y2': 257}, {'class': 'Green', 'x1': 678, 'x2': 686, 'y1': 313, 'y2': 296}, {'class': 'Green', 'x1': 792, 'x2': 805, 'y1': 300, 'y2': 288}]",51570.png,720,1280
"[{'class': 'Green', 'x1': 606, 'x2': 618, 'y1': 230, 'y2': 203}, {'class': 'Green', 'x1': 1185, 'x2': 1213, 'y1': 238, 'y2': 173}, {'class': 'Green', 'x1': 796, 'x2': 808, 'y1': 294, 'y2': 267}, {'class': 'RedLeft', 'x1': 490, 'x2': 501, 'y1': 227, 'y2': 201}, {'class': 'RedLeft', 'x1': 32, 'x2': 43, 'y1': 301, 'y2': 273}]",51638.png,720,1280
"[{'class': 'RedLeft', 'x1': 284, 'x2': 311, 'y1': 79, 'y2': 13}, {'class': 'Green', 'x1': 579, 'x2': 607, 'y1': 82, 'y2': 15}, {'class': 'Green', 'x1': 1056, 'x2': 1086, 'y1': 243, 'y2': 179}]",51708.png,720,1280
"[{'class': 'off', 'x1': 566, 'x2': 570, 'y1': 311, 'y2': 303}, {'class': 'off', 'x1': 607, 'x2': 611, 'y1': 313, 'y2': 306}]",52542.png,720,1280
"[{'class': 'off', 'x1': 616, 'x2': 619, 'y1': 304, 'y2': 295}, {'class': 'off', 'x1': 569, 'x2': 573, 'y1': 301, 'y2': 292}, {'class': 'off', 'x1': 475, 'x2': 480, 'y1': 297, 'y2': 288}, {'class': 'Green', 'x1': 705, 'x2': 708, 'y1': 322, 'y2': 312}]",52612.png,720,1280
"[{'class': 'off', 'x1': 599, 'x2': 603, 'y1': 298, 'y2': 288}, {'class': 'off', 'x1': 540, 'x2': 545, 'y1': 295, 'y2': 284}]",52680.png,720,1280
"[{'class': 'Green', 'x1': 514, 'x2': 520, 'y1': 279, 'y2': 264}, {'class': 'Green', 'x1': 740, 'x2': 750, 'y1': 309, 'y2': 298}, {'class': 'Green', 'x1': 588, 'x2': 594, 'y1': 282, 'y2': 267}, {'class': 'Green', 'x1': 685, 'x2': 690, 'y1': 315, 'y2': 304}]",52750.png,720,1280
"[{'class': 'Green', 'x1': 481, 'x2': 489, 'y1': 267, 'y2': 247}, {'class': 'Green', 'x1': 585, 'x2': 594, 'y1': 271, 'y2': 252}, {'class': 'Green', 'x1': 836, 'x2': 849, 'y1': 301, 'y2': 272}, {'class': 'Green', 'x1': 724, 'x2': 730, 'y1': 317, 'y2': 302}]",52820.png,720,1280
"[{'class': 'Green', 'x1': 616, 'x2': 630, 'y1': 221, 'y2': 189}, {'class': 'RedLeft', 'x1': 438, 'x2': 452, 'y1': 208, 'y2': 176}, {'class': 'Green', 'x1': 843, 'x2': 860, 'y1': 306, 'y2': 278}]",52890.png,720,1280
"[{'class': 'Red', 'x1': 575, 'x2': 579, 'y1': 320, 'y2': 313}]",53236.png,720,1280
"[{'class': 'Green', 'x1': 757, 'x2': 762, 'y1': 305, 'y2': 291}, {'class': 'Green', 'x1': 726, 'x2': 731, 'y1': 316, 'y2': 305}, {'class': 'Red', 'x1': 566, 'x2': 571, 'y1': 320, 'y2': 308}, {'class': 'Red', 'x1': 497, 'x2': 502, 'y1': 323, 'y2': 316}]",53306.png,720,1280
"[{'class': 'Red', 'x1': 534, 'x2': 543, 'y1': 321, 'y2': 302}, {'class': 'Green', 'x1': 757, 'x2': 764, 'y1': 311, 'y2': 298}, {'class': 'Green', 'x1': 830, 'x2': 836, 'y1': 292, 'y2': 284}, {'class': 'Red', 'x1': 412, 'x2': 420, 'y1': 321, 'y2': 305}, {'class': 'Green', 'x1': 620, 'x2': 629, 'y1': 272, 'y2': 252}]",53376.png,720,1280
"[{'class': 'Green', 'x1': 1109, 'x2': 1144, 'y1': 239, 'y2': 173}, {'class': 'RedLeft', 'x1': 460, 'x2': 473, 'y1': 307, 'y2': 276}, {'class': 'Green', 'x1': 605, 'x2': 620, 'y1': 231, 'y2': 198}, {'class': 'Green', 'x1': 827, 'x2': 839, 'y1': 297, 'y2': 271}, {'class': 'off', 'x1': 71, 'x2': 106, 'y1': 323, 'y2': 248}]",53446.png,720,1280
"[{'class': 'Green', 'x1': 1132, 'x2': 1161, 'y1': 257, 'y2': 191}, {'class': 'off', 'x1': 142, 'x2': 182, 'y1': 244, 'y2': 149}, {'class': 'Green', 'x1': 583, 'x2': 610, 'y1': 65, 'y2': 1}]",53514.png,720,1280
"[{'class': 'off', 'x1': 624, 'x2': 627, 'y1': 302, 'y2': 294}, {'class': 'Green', 'x1': 696, 'x2': 700, 'y1': 325, 'y2': 317}]",53862.png,720,1280
"[{'class': 'off', 'x1': 563, 'x2': 567, 'y1': 299, 'y2': 289}, {'class': 'GreenStraight', 'x1': 612, 'x2': 616, 'y1': 294, 'y2': 286}, {'class': 'Green', 'x1': 701, 'x2': 707, 'y1': 324, 'y2': 313}, {'class': 'Green', 'x1': 723, 'x2': 728, 'y1': 318, 'y2': 312}]",53932.png,720,1280
"[{'class': 'Green', 'x1': 612, 'x2': 617, 'y1': 278, 'y2': 264}, {'class': 'off', 'x1': 548, 'x2': 553, 'y1': 283, 'y2': 270}, {'class': 'Green', 'x1': 762, 'x2': 771, 'y1': 304, 'y2': 296}, {'class': 'Green', 'x1': 725, 'x2': 732, 'y1': 314, 'y2': 300}]",54000.png,720,1280
"[{'class': 'off', 'x1': 521, 'x2': 529, 'y1': 259, 'y2': 242}, {'class': 'Green', 'x1': 610, 'x2': 618, 'y1': 254, 'y2': 235}, {'class': 'Green', 'x1': 773, 'x2': 781, 'y1': 303, 'y2': 285}, {'class': 'Green', 'x1': 861, 'x2': 875, 'y1': 281, 'y2': 246}]",54070.png,720,1280
"[{'class': 'Green', 'x1': 870, 'x2': 883, 'y1': 287, 'y2': 275}, {'class': 'Green', 'x1': 594, 'x2': 609, 'y1': 202, 'y2': 168}, {'class': 'Green', 'x1': 445, 'x2': 458, 'y1': 208, 'y2': 178}]",54140.png,720,1280
"[{'class': 'off', 'x1': 632, 'x2': 635, 'y1': 296, 'y2': 289}]",55042.png,720,1280
"[{'class': 'off', 'x1': 548, 'x2': 552, 'y1': 310, 'y2': 301}, {'class': 'off', 'x1': 623, 'x2': 627, 'y1': 299, 'y2': 290}]",55112.png,720,1280
"[{'class': 'off', 'x1': 548, 'x2': 554, 'y1': 302, 'y2': 290}, {'class': 'off', 'x1': 637, 'x2': 642, 'y1': 290, 'y2': 279}, {'class': 'Red', 'x1': 599, 'x2': 605, 'y1': 312, 'y2': 300}]",55182.png,720,1280
"[{'class': 'off', 'x1': 543, 'x2': 550, 'y1': 300, 'y2': 286}, {'class': 'off', 'x1': 645, 'x2': 650, 'y1': 286, 'y2': 273}, {'class': 'Green', 'x1': 747, 'x2': 752, 'y1': 309, 'y2': 296}, {'class': 'Yellow', 'x1': 602, 'x2': 609, 'y1': 306, 'y2': 299}]",55252.png,720,1280
"[{'class': 'off', 'x1': 531, 'x2': 539, 'y1': 299, 'y2': 283}, {'class': 'Yellow', 'x1': 597, 'x2': 604, 'y1': 310, 'y2': 297}, {'class': 'off', 'x1': 641, 'x2': 647, 'y1': 286, 'y2': 271}, {'class': 'Green', 'x1': 755, 'x2': 761, 'y1': 310, 'y2': 295}]",55320.png,720,1280
"[{'class': 'Green', 'x1': 633, 'x2': 640, 'y1': 289, 'y2': 275}, {'class': 'Red', 'x1': 586, 'x2': 593, 'y1': 318, 'y2': 305}, {'class': 'off', 'x1': 512, 'x2': 519, 'y1': 303, 'y2': 285}, {'class': 'Green', 'x1': 760, 'x2': 768, 'y1': 316, 'y2': 302}]",55390.png,720,1280
"[{'class': 'Green', 'x1': 765, 'x2': 771, 'y1': 311, 'y2': 304}, {'class': 'Red', 'x1': 565, 'x2': 573, 'y1': 317, 'y2': 301}, {'class': 'Green', 'x1': 619, 'x2': 626, 'y1': 284, 'y2': 269}, {'class': 'Green', 'x1': 719, 'x2': 723, 'y1': 317, 'y2': 307}]",55460.png,720,1280
"[{'class': 'Green', 'x1': 629, 'x2': 638, 'y1': 276, 'y2': 259}, {'class': 'Yellow', 'x1': 568, 'x2': 576, 'y1': 313, 'y2': 295}, {'class': 'Green', 'x1': 816, 'x2': 823, 'y1': 310, 'y2': 291}, {'class': 'Green', 'x1': 747, 'x2': 752, 'y1': 317, 'y2': 305}]",55530.png,720,1280
"[{'class': 'Red', 'x1': 548, 'x2': 556, 'y1': 310, 'y2': 292}, {'class': 'Green', 'x1': 627, 'x2': 635, 'y1': 264, 'y2': 241}, {'class': 'Green', 'x1': 906, 'x2': 916, 'y1': 293, 'y2': 269}, {'class': 'Green', 'x1': 775, 'x2': 783, 'y1': 314, 'y2': 297}]",55598.png,720,1280
"[{'class': 'Green', 'x1': 602, 'x2': 617, 'y1': 225, 'y2': 192}, {'class': 'RedLeft', 'x1': 485, 'x2': 497, 'y1': 295, 'y2': 266}, {'class': 'Green', 'x1': 823, 'x2': 833, 'y1': 298, 'y2': 275}, {'class': 'Green', 'x1': 1260, 'x2': 1277, 'y1': 218, 'y2': 166}]",55668.png,720,1280
"[{'class': 'Green', 'x1': 552, 'x2': 582, 'y1': 106, 'y2': 43}, {'class': 'Green', 'x1': 994, 'x2': 1016, 'y1': 259, 'y2': 211}, {'class': 'RedLeft', 'x1': 309, 'x2': 335, 'y1': 247, 'y2': 189}]",55738.png,720,1280
"[{'class': 'off', 'x1': 581, 'x2': 587, 'y1': 301, 'y2': 289}]",56154.png,720,1280
"[{'class': 'Green', 'x1': 586, 'x2': 591, 'y1': 297, 'y2': 283}, {'class': 'Green', 'x1': 748, 'x2': 752, 'y1': 312, 'y2': 302}, {'class': 'Green', 'x1': 674, 'x2': 679, 'y1': 323, 'y2': 313}]",56224.png,720,1280
"[{'class': 'Green', 'x1': 568, 'x2': 578, 'y1': 280, 'y2': 260}, {'class': 'Green', 'x1': 811, 'x2': 821, 'y1': 298, 'y2': 276}]",56294.png,720,1280
"[{'class': 'Green', 'x1': 551, 'x2': 563, 'y1': 254, 'y2': 229}, {'class': 'Green', 'x1': 725, 'x2': 733, 'y1': 307, 'y2': 290}, {'class': 'Green', 'x1': 1040, 'x2': 1054, 'y1': 252, 'y2': 214}, {'class': 'off', 'x1': 459, 'x2': 468, 'y1': 288, 'y2': 268}]",56362.png,720,1280
